system:index,Aspect,Elevation,LULC,NDVI,Population,Rainfall,Slope,.geo
1_00000000000000000782_3,142.92036,1691,30,0.50089926,1.3235201,13864.474736711476,38.355686,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000782_4,124.453964,1943,30,0.41473436,1.1428391,13864.474736711476,38.70069,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000782_5,150.45493,1928,30,0.43095034,0.9893516,13864.474736711476,39.30794,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000782_6,135.44858,1921,30,0.46002007,0.9893516,13864.474736711476,40.800793,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000782_7,152.30841,1898,30,0.51269686,0.9893516,13864.474736711476,44.631332,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000782_8,138.1726,1878,30,0.52122724,0.9893516,13864.474736711476,51.07632,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000782_9,130.15686,1853,10,0.5533477,0.957712,13864.474736711476,47.842285,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000782_10,147.51552,1838,30,0.5634685,1.1288948,13864.474736711476,54.479652,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000782_11,152.9726,1826,30,0.5550547,1.141185,13864.474736711476,47.47475,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000782_12,145.77768,1899,30,0.45402092,1.1438237,13864.474736711476,41.379456,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000782_13,137.01323,1883,30,0.40045917,1.1438237,13864.474736711476,44.879852,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000782_14,141.38629,1858,30,0.3983376,1.1438237,13864.474736711476,42.350857,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000782_15,126.738495,1845,30,0.42106852,1.1288948,13864.474736711476,41.766785,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000782_16,117.466774,1819,30,0.46112347,1.1288948,13864.474736711476,49.192127,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000782_17,122.04795,1779,30,0.50593376,1.2979406,13864.474736711476,33.867496,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000783_0,188.59508,1704,30,0.41797832,1.2917402,13864.474736711476,44.488365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000783_1,195.82281,1671,30,0.40298507,1.2917402,13864.474736711476,45.27136,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000783_2,148.50175,1655,30,0.41669396,1.2917402,13864.474736711476,35.086086,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000783_3,178.61833,1644,30,0.43611705,1.2917402,13864.474736711476,37.272823,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000783_4,192.77415,1624,30,0.4498934,1.2349156,13864.474736711476,44.882763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000783_5,181.32529,1594,30,0.4547135,1.2349156,13864.474736711476,38.42894,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000783_6,174.60353,1544,30,0.33709222,1.1812197,13864.474736711476,44.29211,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000783_7,181.7087,1504,30,0.44516653,1.1812197,13864.474736711476,50.90725,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000783_8,196.30618,1468,30,0.46581995,1.1097753,13864.474736711476,46.279892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000784_0,141.87589,1458,30,0.32444188,0.92102563,13864.474736711476,38.747757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000784_1,143.19781,1447,30,0.31618068,0.92102563,13864.474736711476,45.308876,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000784_2,137.07388,1424,30,0.27844408,0.9145768,13864.474736711476,40.76756,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000784_3,166.3469,1408,30,0.41479525,0.9279597,13864.474736711476,49.384823,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000784_4,142.9213,1404,30,0.3858785,0.91581136,13864.474736711476,45.979958,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000784_5,144.43456,1374,30,0.32793522,0.91581136,13864.474736711476,52.292667,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000785_0,242.1077,1398,10,0.3126156,0.9583185,13864.474736711476,51.2442,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000785_1,246.90752,1428,30,0.24973147,0.9583185,13864.474736711476,50.12161,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000785_2,235.27286,1410,30,0.29937562,0.9583185,13864.474736711476,51.34709,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000785_3,230.84369,1435,30,0.33759183,0.9507276,13864.474736711476,50.90103,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000785_4,222.51628,1384,30,0.29337978,0.95222384,13864.474736711476,56.193348,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000785_5,214.33485,1410,30,0.29828215,0.92090124,13864.474736711476,56.8158,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000785_6,196.1285,1372,30,0.26744187,0.92090124,13864.474736711476,58.803112,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000785_7,202.46979,1357,30,0.23800196,0.92090124,13864.474736711476,52.352657,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000785_8,174.56618,1213,30,0.24510515,0.91416943,13864.474736711476,66.72978,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_0,114.80092,1419,30,0.4887311,1.0289037,13864.474736711476,40.331554,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_1,143.67322,1406,30,0.33115146,1.0289037,13864.474736711476,36.628315,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_2,119.91285,1387,30,0.41372493,1.0289037,13864.474736711476,44.24048,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_3,156.59612,1382,30,0.41748166,1.0988525,13864.474736711476,44.131775,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_4,140.49724,1365,30,0.37088645,1.0988525,13864.474736711476,49.086468,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_5,133.43208,1342,30,0.45744342,1.0988525,13864.474736711476,46.0137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_6,144.68312,1332,30,0.3844139,1.0988525,13864.474736711476,48.009167,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_7,153.80618,1316,30,0.40849373,1.0988525,13864.474736711476,43.715603,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_8,162.05403,1309,30,0.4482978,1.0460585,13864.474736711476,39.820183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_9,141.81291,1289,10,0.506301,1.0988525,13864.474736711476,45.261387,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_10,159.30063,1275,30,0.46468672,1.0460585,13864.474736711476,43.059578,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_11,198.78165,1271,30,0.4647528,1.0460585,13864.474736711476,40.527477,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_12,213.7633,1290,30,0.43976435,1.0460585,13864.474736711476,37.21317,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_13,160.86273,1255,30,0.45496687,1.0274055,13864.474736711476,40.016838,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_14,186.16171,1252,30,0.41409397,1.0274055,13864.474736711476,34.365765,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_15,187.9424,1259,30,0.31190693,1.0274055,13864.474736711476,46.73291,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_16,220.16919,1260,10,0.4085138,1.0127864,13864.474736711476,44.875347,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_17,231.83493,1294,10,0.41182417,1.0127864,13864.474736711476,52.080254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_18,200.35405,1225,30,0.29191437,1.0274055,13864.474736711476,43.519768,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_19,225.49133,1247,10,0.6789018,1.0127864,13864.474736711476,42.00561,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_20,224.44952,1260,10,0.36779153,1.0127864,13864.474736711476,49.700012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_21,228.04004,1292,10,0.37628865,1.0127864,13864.474736711476,52.070324,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_22,205.75107,1204,30,0.34803337,1.0274055,13864.474736711476,40.188232,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_23,222.5051,1221,10,0.7118644,1.0127864,13864.474736711476,45.90286,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_24,224.67877,1242,10,0.36536798,1.0127864,13864.474736711476,46.936462,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_25,215.6001,1262,10,0.31472492,1.0127864,13864.474736711476,48.61301,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_26,215.53813,1278,30,0.28804556,0.95222384,13864.474736711476,55.44853,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_27,206.0813,1178,30,0.3048433,0.93832535,13864.474736711476,38.414894,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_28,216.30519,1200,10,0.39301974,0.92692614,13864.474736711476,47.32685,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_29,213.47432,1213,10,0.43290892,0.92692614,13864.474736711476,49.34369,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_30,206.54366,1235,30,0.29074314,0.92692614,13864.474736711476,46.872906,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_31,202.66669,1239,30,0.29333332,0.88669646,13864.474736711476,53.12833,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_32,192.55283,1160,30,0.33150685,0.93832535,13864.474736711476,42.883324,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_33,198.62393,1167,10,0.30407125,0.92692614,13864.474736711476,51.653057,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_34,207.92238,1182,10,0.40911418,0.92692614,13864.474736711476,54.668137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_35,194.60571,1203,10,0.38919187,0.92692614,13864.474736711476,55.50659,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_36,190.18787,1202,30,0.28605202,0.88669646,13864.474736711476,53.443954,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_37,193.6104,1136,10,0.34816247,0.92692614,13864.474736711476,59.761433,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_38,191.31204,1148,30,0.44519192,0.92692614,13864.474736711476,63.022396,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000786_39,189.7094,1157,30,0.3010836,0.88669646,13864.474736711476,60.125416,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_0,170.41617,1876,10,0.5743275,1.1778755,11948.782311145216,37.653576,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_1,137.08879,1834,30,0.3976915,1.2385042,11948.782311145216,47.858288,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_2,142.66864,1810,30,0.3837535,1.2385042,11948.782311145216,48.232304,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_3,142.29723,1786,30,0.34954008,1.2385042,11948.782311145216,41.99471,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_4,157.8555,1777,30,0.39189628,1.2385042,11948.782311145216,34.278362,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_5,156.34598,1766,30,0.43043005,1.1430236,11948.782311145216,37.86833,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_6,160.57224,1758,30,0.37903225,1.1430236,11948.782311145216,37.683598,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_7,166.15524,1752,30,0.36480686,1.1507286,11948.782311145216,37.485256,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_8,161.1069,1742,30,0.39201084,1.1430236,11948.782311145216,42.20195,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_9,162.05246,1732,30,0.34051868,1.1430236,11948.782311145216,43.61791,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_10,170.34909,1726,30,0.36360827,1.1507286,11948.782311145216,44.57313,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_11,168.25876,1723,30,0.39361703,1.1507286,11948.782311145216,44.770554,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_12,160.55128,1713,30,0.26929918,1.1430236,11948.782311145216,46.320984,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_13,159.88405,1702,30,0.2962697,1.1430236,11948.782311145216,48.253952,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_14,167.04611,1692,30,0.331076,1.1507286,11948.782311145216,48.89511,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_15,176.06953,1688,30,0.41225806,1.1507286,11948.782311145216,46.961143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_16,163.06093,1681,30,0.2838258,1.0895956,11948.782311145216,48.58726,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_17,157.28648,1667,30,0.33570665,1.0895956,11948.782311145216,48.759605,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_18,168.94038,1657,30,0.35070574,1.0956446,11948.782311145216,43.731037,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_19,187.31337,1657,30,0.43224385,1.0956446,11948.782311145216,40.859436,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_20,193.02682,1663,30,0.5141388,1.0956446,11948.782311145216,39.15087,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_21,161.61928,1646,30,0.4439167,1.0895956,11948.782311145216,44.693733,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_22,164.77939,1637,30,0.5387287,1.0895956,11948.782311145216,39.990337,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_23,176.67274,1634,30,0.53094465,1.0956446,11948.782311145216,32.30881,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_24,187.87137,1635,30,0.50818294,1.0956446,11948.782311145216,33.822536,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_25,146.92564,1868,30,0.3927305,1.0133544,11948.782311145216,42.237755,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_26,139.4184,1852,30,0.3463376,1.0133544,11948.782311145216,43.80528,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_27,133.21706,1834,30,0.34746048,1.0219705,11948.782311145216,49.196213,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_28,118.49433,1806,30,0.3419886,1.0219705,11948.782311145216,47.355774,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_29,160.22879,1623,30,0.47915897,1.0895956,11948.782311145216,35.194317,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_30,172.3138,1617,10,0.5770146,1.0895956,11948.782311145216,34.45208,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_31,178.55688,1618,10,0.53135824,1.0956446,11948.782311145216,36.080105,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_32,174.91891,1616,30,0.5260295,1.0956446,11948.782311145216,39.653072,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_33,139.62727,1820,30,0.21849044,0.9820225,11948.782311145216,45.564663,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_34,112.78466,1796,30,0.18157181,0.9820225,11948.782311145216,51.429344,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_35,127.75865,1757,30,0.29175627,0.9820225,11948.782311145216,43.5823,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_36,126.73729,1755,30,0.21974222,0.99950916,11948.782311145216,30.769167,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_37,133.04503,1731,30,0.24926686,0.99950916,11948.782311145216,59.645126,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_38,161.43282,1595,30,0.48934633,1.0119156,11948.782311145216,42.680267,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_39,169.13974,1589,30,0.48558247,1.0474516,11948.782311145216,46.97402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_40,170.80072,1584,30,0.4820087,1.0474516,11948.782311145216,45.9332,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_41,146.94376,1742,30,0.2617531,0.99950916,11948.782311145216,64.386665,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_42,136.84917,1684,30,0.3051157,0.99950916,11948.782311145216,66.57053,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_43,139.23145,1656,30,0.27460223,0.99950916,11948.782311145216,56.617065,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_44,136.29373,1630,30,0.40491185,1.0156299,11948.782311145216,48.793945,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_45,154.86871,1563,30,0.35075757,1.0119156,11948.782311145216,46.042316,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_46,168.35332,1553,30,0.5,1.0474516,11948.782311145216,42.272205,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_47,159.81293,1616,30,0.29641485,0.99950916,11948.782311145216,51.920704,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_48,155.93486,1603,30,0.24055189,1.0156299,11948.782311145216,49.48175,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_49,152.24036,1590,30,0.30216503,1.0156299,11948.782311145216,45.690994,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_50,169.5438,1537,30,0.39900345,1.0119156,11948.782311145216,35.291946,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_51,166.34584,1534,30,0.4655712,1.0474516,11948.782311145216,34.978943,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_52,156.44182,1564,30,0.2882883,0.9655132,11948.782311145216,48.93844,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_53,163.10872,1557,30,0.28357193,0.9655132,11948.782311145216,43.45242,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_54,149.39691,1549,30,0.24449259,0.9655132,11948.782311145216,40.86435,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_55,139.37372,1533,30,0.40246177,1.021381,11948.782311145216,38.27893,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_56,165.55206,1520,30,0.42215338,1.021381,11948.782311145216,36.33534,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_57,159.29921,1511,30,0.46633416,1.038044,11948.782311145216,44.607285,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_58,165.5035,1501,30,0.47014362,1.038044,11948.782311145216,43.622765,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_59,168.77885,1534,30,0.25238565,0.9655132,11948.782311145216,33.430008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_60,154.97697,1531,30,0.34174022,0.9655132,11948.782311145216,31.274315,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_61,133.53001,1520,30,0.50800276,1.021381,11948.782311145216,33.349,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_62,134.42473,1505,30,0.5018342,1.021381,11948.782311145216,34.752518,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_63,144.80153,1493,30,0.53629315,1.021381,11948.782311145216,41.7151,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_64,154.79965,1477,30,0.49669904,1.038044,11948.782311145216,43.476852,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_65,173.53227,1471,30,0.5369247,1.038044,11948.782311145216,39.16533,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_66,160.7705,1515,30,0.2940783,0.9655132,11948.782311145216,33.76779,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_67,142.14,1505,30,0.551382,1.021381,11948.782311145216,35.664066,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_68,128.44598,1491,30,0.47544485,1.021381,11948.782311145216,35.10481,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_69,126.81323,1475,30,0.4257703,1.021381,11948.782311145216,37.10485,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_70,132.57875,1458,30,0.39449543,1.038044,11948.782311145216,30.884768,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_71,145.4609,1451,30,0.50818455,1.038044,11948.782311145216,28.821516,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_72,142.14,1505,30,0.26015037,1.021381,11948.782311145216,35.664066,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_73,128.44598,1491,30,0.29169574,1.021381,11948.782311145216,35.10481,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_74,126.81323,1475,30,0.40684983,1.021381,11948.782311145216,37.10485,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_75,132.57875,1458,30,0.45975232,1.038044,11948.782311145216,30.884768,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_76,145.4609,1451,30,0.46729308,1.038044,11948.782311145216,28.821516,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_77,147.06497,1478,30,0.20834859,1.0122603,11948.782311145216,34.021828,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_78,134.53484,1465,60,0.26197758,1.0122603,11948.782311145216,33.796463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_79,131.41586,1452,30,0.43603307,1.0586185,11948.782311145216,28.295929,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_80,128.09995,1443,30,0.44257498,1.0586185,11948.782311145216,32.195927,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_81,124.54651,1425,30,0.4393476,1.0586185,11948.782311145216,42.410908,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_82,153.39319,1436,60,0.37,1.0586185,11948.782311145216,37.901417,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_83,140.40068,1427,30,0.41189268,1.0586185,11948.782311145216,37.85893,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_84,125.81908,1409,30,0.36460242,1.0586185,11948.782311145216,44.878937,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_85,121.41215,1383,30,0.2996139,1.0533077,11948.782311145216,39.983154,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_86,129.52962,1389,30,0.32823873,1.0586185,11948.782311145216,36.411316,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_87,130.25896,1375,30,0.27572018,1.0533077,11948.782311145216,31.013311,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_88,118.12965,1364,30,0.35038194,1.0533077,11948.782311145216,34.477234,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_89,123.94818,1342,30,0.5564516,1.0533077,11948.782311145216,40.05151,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_90,129.46497,1359,30,0.5060449,1.008141,11948.782311145216,35.493073,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_91,132.49109,1350,30,0.4422222,1.008141,11948.782311145216,32.905083,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_92,109.89491,1333,30,0.36304817,1.008141,11948.782311145216,37.2753,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_93,134.65334,1311,30,0.38918558,1.0112298,11948.782311145216,32.81865,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_94,139.37424,1289,30,0.52646965,1.0112298,11948.782311145216,38.278717,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_95,149.33304,1270,30,0.47479936,1.0112298,11948.782311145216,50.73502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_96,156.20943,1231,30,0.48685524,1.0089338,11948.782311145216,32.492153,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_97,144.6818,1219,30,0.40826,1.0011418,11948.782311145216,17.61075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000787_98,135.60677,1215,30,0.5702629,1.0011418,11948.782311145216,26.49145,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_0,173.7103,1994,30,0.31798172,1.1070402,11948.782311145216,49.541725,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_1,195.82382,1993,30,0.36664912,1.1070402,11948.782311145216,45.271503,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_2,139.62683,1990,30,0.3054054,0.9931537,11948.782311145216,51.890076,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_3,147.79637,1968,30,0.32911813,0.9931537,11948.782311145216,45.931816,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_4,173.31107,1960,30,0.33116037,0.9878512,11948.782311145216,43.390087,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_5,200.70123,1962,30,0.39178786,0.9878512,11948.782311145216,46.07655,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_6,202.34064,1980,30,0.3467826,0.9878512,11948.782311145216,54.464523,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_7,163.26022,1936,30,0.35372004,0.9878512,11948.782311145216,39.635017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_8,173.0393,1933,30,0.35189483,0.9878512,11948.782311145216,46.66882,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_9,183.70653,1929,30,0.40780985,0.9878512,11948.782311145216,48.631096,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000788_10,178.95245,1897,30,0.32350287,0.9878512,11948.782311145216,45.10893,"{""type"":""MultiPoint"",""coordinates"":[]}"
